id,product_uid,missing_query_terms,query_root_in_desc,query_compound_in_desc,query_other_in_desc,total_query_root,total_query_compound,total_query_other,query_root_also_root_in_desc
182003,175916,"['hanger', 'racc', 'vertical']",0,0,0,1,0,2,0
182006,175917,"['pvs', '12', 'wide']",0,0,1,1,0,3,0
182013,175922,"['20v', 'recepicating']",1,0,0,1,0,2,0
182014,175922,"['all18-volt', 'one', 'cordless']",1,0,2,1,0,5,0
182021,175928,['diagonal'],1,0,0,1,0,1,0
182024,175931,['fence'],0,1,1,1,2,1,0
182025,175932,"['oatey', 'glue']",0,1,1,1,1,2,0
182027,175934,['base'],1,0,2,1,1,2,0
182030,175936,['grappler'],1,1,0,1,2,0,0
182033,175939,[],1,0,2,1,0,2,0
182039,175943,"['n', 'go', 'cabinet']",0,0,1,1,1,2,0
182041,175944,['rainbird'],1,0,0,1,1,0,0
182043,175946,[],1,1,2,1,1,2,0
182045,175947,[],1,0,1,1,0,1,0
182048,175949,[],1,0,4,1,0,4,0
182051,175951,"[""6'"", 'x', ""6'retractable""]",1,0,0,1,0,3,0
182054,175954,"['gb', 'brushed', 'rods']",0,2,0,1,2,2,0
182055,175954,['small'],1,1,3,1,1,4,0
182058,175957,[],1,1,2,1,1,2,0
182059,175957,['pvc'],1,1,1,1,1,2,0
182074,175967,['utx5530'],1,1,0,1,1,1,0
182075,175967,['pr3-pg3'],1,1,0,1,1,1,0
182079,175969,"['coranado', 'baseboard']",1,0,0,1,2,0,0
182083,175972,"['videos', 'de']",1,0,1,1,1,2,0
182092,175979,[],1,0,2,1,0,2,0
182095,175982,['edington'],1,1,0,1,2,0,0
182096,175983,"['satin', 'nickle', 'door', '4']",1,0,1,1,2,3,0
182097,175984,"['moen', 'ensley']",0,0,0,1,0,1,0
182106,175993,['sae'],1,2,1,1,3,1,0
182111,175996,"['rug,']",1,0,0,1,1,0,0
182115,175997,[],1,0,1,1,0,1,0
182118,175999,"['solid', 'harvest', 'gold']",0,0,0,1,1,1,0
182120,176001,['manual'],1,1,0,1,1,1,0
182124,176004,"['6', 'ft', 'fence']",0,1,0,1,2,1,0
182127,176005,"['1', 'light']",1,0,1,1,0,3,0
182130,176007,['g4'],1,0,0,1,1,0,0
182131,176008,"['icicle', 'colerful']",0,1,0,1,2,0,0
182132,176008,"['philips', 'cascading', 'icicles']",0,0,1,1,1,2,0
182136,176011,"['pipe', 'y', 'adapter']",0,0,0,1,2,0,0
182138,176013,['columbia'],1,1,0,1,2,0,0
182141,176014,['oatu'],0,2,0,1,2,0,0
182142,176015,['30'],1,1,3,1,1,4,0
182146,176017,[],1,0,1,1,0,1,0
182148,176018,"['home', 'decorators', 'mantle', 'green']",0,0,0,1,2,1,0
182149,176019,"['wyndham', '60']",1,0,1,1,1,2,0
182150,176020,['butters'],0,1,0,1,1,0,0
182151,176021,[],1,1,0,1,1,0,0
182152,176021,['head'],1,2,2,1,3,2,0
182157,176023,['19.5'],1,1,3,1,1,4,0
182160,176025,['lb'],1,0,3,1,1,3,0
182173,176031,"['guarter', 'round']",1,0,0,1,2,0,0
182175,176032,"['vertical', 'binds']",0,0,1,1,0,2,0
182179,176036,[],1,2,0,1,2,0,0
182181,176037,"['x', ""74'""]",1,0,1,1,0,3,0
182182,176038,"['three', 'lantern']",1,0,0,1,1,1,0
182186,176040,"['2g', 'bone']",1,0,0,1,1,1,0
182188,176042,['hillsdale'],1,0,0,1,1,0,0
182190,176043,"['drawer', 'slide']",0,2,0,1,3,0,0
182191,176043,"['rose', 'with', 'extension']",0,0,2,1,1,3,0
182194,176046,"['suspender', 'overall', 'kids']",0,0,2,1,0,4,0
182195,176047,"['gas', 'generator']",0,1,1,1,2,1,0
182196,176048,[],0,0,0,0,0,0,0
182197,176049,"['h3596', 'right']",1,0,0,1,0,2,0
182198,176050,"['bolts', '1']",0,0,1,1,0,2,0
182199,176051,"['manuel', 'sky']",1,1,0,1,3,0,0
182201,176052,"['galvanized', 'covers']",0,1,1,1,1,2,0
182205,176053,"['gx', '10851']",1,1,0,1,2,1,0
182206,176053,"['z', 'beast', 'drive']",1,0,0,1,3,0,0
182208,176055,[],1,0,2,1,0,2,0
182209,176056,['sinl'],0,1,1,1,1,1,0
182211,176058,['refrigertor'],1,0,1,1,0,2,0
182214,176060,[],1,1,0,1,1,0,0
182219,176064,"['driveway', 'column']",1,0,0,1,2,0,0
182220,176065,"['snow', 'blowerr']",1,1,0,1,3,0,0
182222,176067,[],1,2,0,1,2,0,0
182224,176069,"['32,']",1,0,0,1,0,1,0
182225,176070,"['redwood', 'paper']",0,1,0,1,2,0,0
182226,176070,"['paper', 'yonkers', 'ny']",0,1,0,1,2,1,0
182227,176071,"['carlisle', '118-23-01-34-20-5508-212-natol']",1,1,1,1,2,2,0
182228,176072,[],1,0,1,1,0,1,0
182229,176073,['patio/garden'],1,1,0,1,1,1,0
182230,176074,[],1,2,0,1,2,0,0
182233,176075,"['220', 'volt']",1,0,0,1,0,2,0
182235,176077,['wndow'],0,1,1,1,1,1,0
182239,176080,"['tide', '100', 'fl']",1,0,1,1,1,3,0
182240,176081,['ensley'],0,0,0,1,0,0,0
182241,176082,"['1/4', 'twisted', 'per', 'foot']",0,0,2,1,0,5,0
182244,176084,"['3', 'ceilings', 'light']",0,0,1,1,1,2,0
182246,176086,"['2', 'piece', 'face', 'cover']",1,0,1,1,2,4,1
182247,176087,"['48', 'single']",1,1,1,1,1,3,0
182253,176090,['electrical'],1,0,2,1,0,3,0
182257,176093,"['inch', 'white']",0,1,2,1,1,4,0
182258,176094,"['light', 'up', 'safety']",0,0,1,1,1,2,0
182260,176096,[],1,1,1,1,1,1,0
182262,176096,[],1,2,2,1,2,2,0
182265,176099,"['20', 'v']",1,1,0,1,2,1,0
182268,176102,[],1,1,2,1,1,2,0
182269,176103,"['petite', 'round', 'white']",0,0,1,1,0,4,0
182270,176104,[],1,0,2,1,0,2,0
182271,176105,"['carbon', 'monoxide']",0,0,0,1,1,0,0
182274,176106,['base'],1,1,0,1,1,1,0
182280,176110,"['flat', 'screen']",1,1,0,1,2,1,0
182282,176112,['fasteners'],0,0,2,1,0,2,0
182286,176114,[],1,1,1,1,1,1,0
182290,176117,[],1,1,0,1,1,0,0
182291,176118,"['m8', '1.00x30']",1,0,1,1,0,3,0
182293,176120,"['1/4', 'in.']",1,0,0,1,1,1,0
182295,176121,[],1,0,3,1,0,3,0
182299,176123,['ft15'],1,0,0,1,0,1,0
182300,176124,"['rugs,', 'inc']",1,2,2,1,4,2,0
182302,176125,['fireproof'],1,0,2,1,0,3,0
182312,176133,[],1,2,0,1,2,0,0
182314,176135,['9x12'],1,1,0,1,1,1,0
182318,176137,"['faucet', 'deck', 'mount']",0,2,0,1,4,0,0
182324,176142,"['countertops', '11']",0,1,1,1,1,3,0
182328,176143,"['model', '10302']",0,2,0,1,2,1,0
182329,176144,"['wheelchair', '35ah']",1,0,1,1,1,2,0
182332,176146,['k5871-1a2-0'],0,1,0,1,1,0,0
182334,176148,"['ws', 'bath', 'normal']",1,0,0,1,2,1,0
182339,176153,[],1,2,0,1,2,0,0
182343,176156,[],1,1,0,1,1,0,0
182345,176158,['42'],1,0,1,1,0,2,0
182346,176159,['10'],1,0,1,1,0,2,0
182347,176159,['40'],1,0,0,1,0,1,0
182348,176160,['brown'],1,1,0,1,1,1,0
182351,176162,['new'],1,1,0,1,1,1,0
182352,176162,['propane'],1,0,2,1,1,2,0
182354,176164,['package'],0,2,0,1,2,0,0
182359,176168,"['32', '48']",1,0,2,1,0,4,0
182365,176170,['spaonges'],0,0,0,1,0,0,0
182367,176172,[],1,3,0,1,3,0,0
182372,176176,[],1,0,1,1,0,1,0
182374,176177,['3/8x'],1,1,1,1,1,2,0
182375,176178,['push'],0,1,1,1,1,1,0
182376,176179,['universal'],1,1,0,1,1,1,0
182386,176186,['stock'],1,0,1,1,0,2,0
182387,176187,"['vertical', 'binds']",0,0,1,1,0,2,0
182389,176189,['royal'],1,0,0,1,1,0,0
182390,176190,"['low', 'profile', 'heating']",1,0,0,1,2,1,0
182391,176191,"['heat', '10', 'inch']",1,0,1,1,0,4,0
182392,176192,['6x6'],1,0,0,1,0,1,0
182394,176194,"['24', 'hollow', 'core']",1,1,0,1,2,2,0
182395,176194,"['24', 'inch']",0,0,2,1,0,3,0
182398,176196,['paoer'],0,0,0,1,0,0,0
182399,176197,['scrubbing'],1,0,1,1,1,1,0
182403,176200,"['shark', 'navigator']",0,2,0,1,3,0,0
182405,176201,"['zen', 'garden', 'decor']",0,0,0,1,2,1,0
182406,176202,['pray'],0,1,1,1,1,1,0
182407,176202,"['light', 'almond', 'interior']",1,0,0,1,0,3,0
182417,176208,"['door', 'bell']",1,0,1,1,0,3,0
182418,176209,"['account', 'active']",1,0,1,1,0,3,0
182421,176212,['punch'],0,0,2,1,0,2,0
182426,176216,['christmas'],1,0,2,1,1,2,0
182429,176218,"['3125s', 'washer']",0,1,0,1,2,0,0
182432,176220,['sidelights'],1,2,1,1,2,2,0
182433,176221,"['wide', 'frig']",0,0,1,1,0,2,0
182435,176221,"['luxury', 'expo', 'floors']",0,0,1,1,2,1,0
182437,176221,['selection'],0,1,1,1,1,1,0
182439,176222,"['planter', 'straw', 'incerts']",0,0,1,1,2,1,0
182447,176227,"['mataeials', 'needed']",0,1,2,1,1,3,0
182458,176233,"['2', 'leg']",0,0,1,1,0,2,0
182461,176233,"['stafford', 'trim', 'pfj']",0,0,0,1,0,2,0
182470,176239,"['s', 'system']",0,2,1,1,2,2,0
182471,176240,['sets'],0,0,2,1,0,3,0
182474,176243,[],1,2,0,1,2,0,0
182476,176244,"['sierra', 'ridge', 'premium']",1,0,0,1,3,0,0
182480,176247,['thin'],1,1,0,1,1,1,0
182483,176250,['inch'],1,0,3,1,1,3,0
182485,176252,[],1,1,3,1,1,3,0
182486,176252,['vynik'],1,0,2,1,1,3,0
182487,176253,[],1,2,1,1,2,1,0
182488,176254,['ext'],1,0,1,1,0,2,0
182490,176255,[],1,0,2,1,0,2,0
182492,176257,"['dust', 'control', 'sh']",0,0,1,1,2,1,0
182494,176259,['push'],0,1,1,1,1,1,0
182495,176260,"['clow', '0z']",1,0,1,1,0,3,0
182496,176261,"['white', 'rustoleum']",0,2,0,1,2,2,0
182498,176263,['ul203'],0,0,0,1,0,0,0
182502,176267,['1640vs'],0,1,0,1,1,0,0
182515,176277,"['bum', 'boo']",0,1,1,1,2,1,0
182518,176279,"['sweenys', 'repelant']",0,1,2,1,1,3,0
182521,176281,[],1,1,1,1,1,1,0
182525,176285,['gallon'],1,1,1,1,1,2,0
182527,176286,['display'],1,2,0,1,3,0,0
182530,176288,['collectin'],0,1,0,1,1,0,0
182532,176290,"['20', 'gallon', 'vacuum']",1,0,0,1,2,1,0
182533,176291,['pneumatic'],0,0,0,1,0,0,0
182535,176293,[],1,1,2,1,1,2,0
182537,176295,"['navy', 'and']",0,1,2,1,1,3,0
182539,176296,"['ballast', 'single', 'bulb']",0,2,1,1,2,3,0
182540,176296,"['2', 'feet']",1,0,0,1,0,2,0
182541,176296,"['mp70', 'u', 'lightbulb']",0,0,0,1,0,2,0
182544,176297,"['j-', 'channel', 'flexible']",0,0,0,1,0,2,0
182549,176301,"['cum', 'remover', 'swimming']",0,0,2,1,2,2,0
182564,176311,"['brown', 'flat']",0,1,1,1,1,2,0
182566,176313,['x12x97'],1,0,1,1,0,2,0
182568,176315,['camoflogue'],0,1,0,1,1,0,0
182571,176317,['3125s'],1,1,0,1,2,0,0
182572,176317,"['toy', 'i']",1,0,1,1,0,3,0
182576,176320,[],1,2,2,1,2,2,0
182578,176321,[],1,1,2,1,1,2,0
182579,176322,['sitch'],0,0,2,1,0,2,0
182581,176323,"['power', 'washer', 'multi', 'pack']",0,0,0,1,3,0,0
182582,176323,"['power', 'washer']",1,0,2,1,2,2,0
182584,176325,['shut-off'],1,0,2,1,0,3,0
182585,176326,['holly'],0,0,0,1,0,0,0
182590,176328,"['whole', 'ducted']",1,0,1,1,0,3,0
182598,176335,"['four', 'melody']",0,2,0,1,2,1,0
182603,176338,['essencekitchen'],1,0,0,1,0,1,0
182610,176342,"['waste', 'basket', 'inch']",1,0,3,1,2,4,0
182611,176343,"['fence', 'accessories']",0,0,1,1,1,1,0
182614,176345,"['right', 'outswing', 'pet']",1,0,1,1,0,4,0
182615,176346,"['6', '1/2', 'foot', 'prelit']",1,1,0,1,4,1,0
182625,176350,"['vigoro', 'vitis', '3', 'gal']",1,0,0,1,2,2,0
182626,176351,"['mitte', 'white', 'glazed']",1,2,0,1,3,2,0
182627,176352,"['1202', 'c', 'demolition']",1,0,0,1,2,1,0
182629,176353,"['candelabra', 'regular']",0,0,2,1,0,3,0
182631,176354,"['stainless', 'grill']",0,2,0,1,2,1,0
182632,176355,['natural'],0,0,1,1,0,1,0
182633,176356,['gray'],1,1,1,1,1,2,0
182636,176359,['keeney'],1,2,0,1,3,0,0
182638,176360,['ashford'],0,1,0,1,1,0,0
182643,176363,"['40243', 'faucet']",0,1,0,1,1,1,0
182644,176364,['w-cube-'],0,0,0,1,0,0,0
182646,176366,['hand'],1,1,2,1,1,4,0
182650,176370,['grey'],1,0,1,1,0,2,0
182652,176372,['18volt'],1,0,0,1,0,1,0
182654,176373,"['garage', 'tracks']",0,0,2,1,1,2,0
182655,176373,['carport'],0,1,0,1,1,0,0
182656,176374,['gazing'],1,0,1,1,0,2,0
182670,176384,"['oak', '12']",1,0,1,1,1,2,0
182671,176385,"['mocha', '60']",0,0,0,1,0,1,0
182673,176386,['fushion'],1,1,2,1,1,3,0
182675,176387,"['swc2801n', 'composite']",1,0,0,1,0,2,0
182677,176389,"['inch', 'combos']",0,1,1,1,2,1,0
182682,176393,"['1', '1/2', 'x', '1']",0,0,3,1,1,5,0
182683,176393,['reducer'],0,0,2,1,0,2,0
182685,176394,['argon'],1,1,1,1,2,1,0
182687,176395,['inch'],1,1,2,1,2,2,0
182692,176398,['fpv'],0,0,0,1,0,0,0
182693,176398,['telemechanic'],0,0,0,1,0,0,0
182695,176400,[],1,1,3,1,1,3,0
182698,176403,"['clow', '0z']",1,0,1,1,0,3,0
182705,176409,"['bath', 'rug']",0,1,0,1,2,0,0
182707,176411,"['4x4', 'inch', 'blue']",1,0,0,1,0,3,0
182708,176412,"['halifax', '1/2', 'lite']",0,0,0,1,0,2,0
182709,176412,"['clad', 'jen', 'weld', 'replacement']",1,0,1,1,3,2,0
182711,176413,"['old', 'nailshand', 'forgednails']",0,1,0,1,1,2,0
182714,176416,"['30', 'space']",1,0,1,1,0,3,0
182723,176420,['screws'],0,1,0,1,1,0,0
182727,176422,['xs'],0,2,2,1,2,2,0
182733,176426,"['parts', 'spark']",0,0,0,1,0,1,0
182741,176429,"['nose', 'waterfall']",0,1,0,1,2,0,0
182744,176431,['fish'],0,0,0,1,0,0,0
182749,176433,"['porter-cable', 'nickel']",1,1,1,1,2,2,0
182750,176434,['single'],1,2,0,1,2,1,0
182751,176435,['wastel'],0,0,0,1,0,0,0
182752,176436,"['head', '/w']",1,1,0,2,2,1,0
182755,176439,['butters'],0,1,0,1,1,0,0
182756,176440,['base'],1,0,0,1,0,1,0
182767,176447,['pressing'],1,0,1,1,0,2,0
182771,176449,[],1,0,3,1,0,3,0
182784,176458,"['5', 'inch']",1,0,0,1,0,2,0
182785,176459,[],1,0,0,1,0,0,0
182792,176465,[],1,2,0,1,2,0,0
182793,176466,"['blank', 'birch']",0,1,0,1,1,1,0
182794,176467,"['36', 'inch']",0,2,2,1,2,3,0
182795,176467,"['36', 'inch']",0,1,2,1,1,4,0
182799,176469,[],1,1,1,1,1,1,0
182800,176470,"['single', 'hole', 'cabinet']",1,1,0,1,3,1,0
182801,176471,['pendant'],0,1,0,1,1,0,0
182804,176474,"['u', 'shaped']",0,1,1,1,1,2,0
182805,176475,[],1,2,0,1,2,0,0
182811,176479,[],1,2,0,1,2,0,0
182817,176482,['bosh'],1,1,0,1,1,1,0
182818,176483,"['bushes', 'for', 'area']",0,0,1,1,0,3,0
182822,176486,"['closet', 'oganizers']",0,0,1,1,1,1,0
182826,176487,['strips'],0,1,0,1,1,0,0
182827,176488,"['kitchen', 'cabinets']",1,1,0,1,3,0,0
182828,176489,"['mocha', '60']",0,0,0,1,0,1,0
182838,176496,"['ch730', 'maintance', 'kits']",0,0,0,1,2,0,0
182839,176497,[],1,0,1,1,0,1,0
182840,176498,['inexpensive'],1,1,0,1,1,1,0
182843,176500,"['1/4', '20', 'flat']",0,0,2,1,1,3,0
182845,176501,"['corbels', 'ad']",1,0,1,1,1,2,0
182853,176506,['plumbing'],1,2,0,1,3,0,0
182856,176508,['bowl'],1,1,0,1,2,0,0
182857,176509,"['back', 'splach']",1,1,0,1,1,2,0
182858,176510,"['full', 'throttle']",1,1,0,1,2,1,0
182859,176511,['wayfair'],1,1,0,1,2,0,0
182860,176512,['crystal'],1,0,0,1,1,0,0
182861,176512,"['air', 'gap']",1,0,1,1,1,2,0
182862,176512,"['dorset', 'valves']",0,1,0,1,2,0,0
182868,176515,['fma'],1,0,0,1,1,0,0
182869,176515,['44/100'],1,0,2,1,0,3,0
182871,176516,['garge'],1,0,1,1,1,1,0
182874,176518,['grill'],0,2,1,1,2,1,0
182878,176520,['strada'],1,2,0,1,3,0,0
182880,176521,"['fat', 'flash']",1,1,0,1,3,0,1
182881,176521,"['stanley', '12v']",1,0,0,1,2,0,0
182882,176522,['8'],1,1,0,1,2,0,0
182884,176523,['decoator'],1,0,0,1,1,0,0
182888,176525,['decoration'],1,2,0,1,3,0,0
182892,176526,['costs'],0,2,2,1,2,2,0
182896,176529,['4x4'],0,1,0,1,1,0,0
182897,176530,"['locking', 'boxes']",0,1,2,1,1,3,0
182906,176535,['9kw'],0,2,0,1,2,0,0
182908,176535,"['220', 'volt']",1,0,0,1,0,2,0
182909,176536,"['halifax', '1/2']",1,0,0,1,0,2,0
182911,176538,['mobilehome'],1,1,0,1,2,0,0
182913,176540,['fluorescent'],1,0,1,1,0,2,0
182914,176541,['10x51'],1,1,0,1,1,1,0
182918,176543,"['ivory', 'roll']",0,0,0,1,1,0,0
182919,176544,['kitchen'],1,1,1,1,2,1,0
182920,176545,"['door', 'chim']",1,0,0,1,1,1,0
182924,176546,"['out', 'side', 'facet']",0,0,0,1,1,1,0
182925,176546,"['multi-outlet', 'extension', 'orange,']",0,0,2,1,0,4,0
182927,176546,['wall'],1,0,2,1,1,2,0
182928,176547,"['48', 'wide', 'frig']",0,0,0,1,0,2,0
182930,176549,"['20', 'gallon', 'vacuum']",1,0,0,1,2,1,1
182933,176550,"['36', 'in.', 'x18', 'ft.', 'runner']",0,1,0,1,4,1,0
182935,176551,"['vigorous', 'spading']",1,0,0,1,0,2,0
182937,176552,['inch'],1,0,1,1,1,1,0
182938,176553,['ouse'],1,0,0,1,1,0,0
182939,176554,['parts'],0,1,2,1,1,2,0
182940,176555,['tub'],0,1,0,1,1,0,0
182941,176556,"['mop', 'sink']",0,0,3,1,1,3,0
182942,176556,[],1,1,1,1,1,1,0
182943,176557,"['kitchen', 'lightening']",1,0,0,1,1,1,0
182947,176558,"['3/3', 'reducer']",0,0,0,1,0,1,0
182948,176559,"['seal', '1097686']",0,0,1,1,0,2,0
182949,176560,['4421'],1,1,2,1,1,3,0
182955,176564,"['microwave', 'plates']",0,1,0,1,2,0,0
182958,176566,['pewter'],0,2,0,1,2,0,0
182960,176567,"['skill', 'saw']",0,1,1,1,1,2,0
182964,176571,"['sink', 'co']",0,1,0,1,2,0,0
182965,176572,"['rectangele', 'garbage', 'can']",0,0,0,1,1,1,0
182968,176575,"['2-gang', 'extender']",0,1,0,1,2,0,0
182969,176576,[],1,0,0,1,0,0,0
182971,176578,['push'],0,1,1,1,1,1,0
182972,176578,['toyotaa'],0,0,0,1,0,0,0
182998,176600,"['gals', 'air-compressors']",0,0,1,1,0,2,0
183001,176603,['sanagloss'],0,2,0,1,2,0,0
183003,176604,['rust/ivory'],0,1,0,1,1,0,0
183013,176610,"['wood,pine,', 'round']",1,0,0,1,1,1,0
183014,176611,"['u', 'shaped', 'settee', 'cushions']",0,0,0,1,1,2,0
183016,176613,['nonslip'],1,1,0,1,2,0,0
183018,176614,"['construction', 'site']",1,2,0,1,4,0,0
183021,176615,['outsde'],1,0,1,1,0,2,0
183022,176616,"['2', 'inch', 'square']",1,0,0,1,0,3,0
183023,176617,"['switchplate', 'polished', 'brass']",1,0,0,1,0,4,0
183027,176621,"['50', 'amp', 'phase']",1,0,1,1,1,3,0
183028,176622,['burgondy'],1,1,1,1,1,2,0
183032,176626,['porch'],1,0,2,1,1,2,0
183033,176627,['brute'],1,1,0,1,1,1,0
183035,176628,[],1,0,0,1,0,0,0
183036,176629,"['engineer', '5x3/8']",1,2,1,1,3,2,0
183038,176631,['bone'],1,2,1,1,2,2,0
183041,176634,[],1,1,3,1,1,4,0
183043,176636,[],1,0,2,1,0,2,0
183044,176637,['hot'],1,1,1,1,1,2,0
183049,176642,"['candelabra', 'regular']",0,0,2,1,0,3,0
183053,176646,"['quart', 'zise']",0,1,0,1,1,1,0
183054,176647,"['gold', 'plated']",1,0,3,1,0,5,0
183057,176648,[],1,0,0,1,0,0,0
183059,176649,['chair'],0,2,2,1,2,2,0
183069,176656,"['sschlueter', 'system']",0,1,0,1,2,0,0
183078,176662,['kit'],0,2,0,1,2,1,0
183082,176662,['powered'],1,0,4,1,0,5,0
183084,176662,[],1,1,2,1,1,2,0
183089,176667,['maple'],1,1,3,1,1,4,0
183090,176668,[],1,2,0,1,2,0,0
183094,176671,"['galvanized', 'covers']",0,1,1,1,1,2,0
183096,176672,"['security', 'pannel']",0,1,0,1,2,0,0
183097,176673,['egg'],1,0,1,1,1,1,0
183102,176676,['purple'],1,1,0,1,1,1,0
183103,176677,"['aa', '58236c']",1,1,0,1,2,1,1
183104,176678,['40inch'],1,1,1,1,1,2,0
183105,176679,['bended'],0,0,0,1,0,0,0
183107,176681,['polished'],1,0,1,1,0,2,0
183111,176684,"[""1'""]",1,0,0,1,0,1,0
183115,176686,['tekton'],1,1,0,1,2,0,0
183118,176689,['almond'],0,2,0,1,2,0,0
183121,176692,['jimmy'],1,0,2,1,1,2,0
183124,176695,['aircondition'],0,0,2,1,0,2,0
183139,176704,['60'],0,2,2,1,2,2,0
183142,176707,"['oatey', 'glue']",0,1,1,1,1,2,0
183144,176708,"['adobe', 'tile']",1,0,1,1,1,2,0
183147,176709,"['fertilizer', 'for']",0,0,3,1,0,4,0
183155,176717,[],1,1,4,1,1,4,0
183157,176719,"['continental', 'shut-off']",0,0,2,1,0,3,0
183159,176721,['hexagon'],1,0,2,1,1,2,0
183162,176722,['rosewood'],1,2,0,1,3,0,0
183163,176723,[],1,2,0,1,2,0,0
183165,176725,['aircondition'],0,0,2,1,0,2,0
183170,176726,"['show', 'me', '60', 'vaniteis']",0,1,1,1,1,4,0
183171,176727,['impact'],1,1,0,1,2,0,0
183174,176730,['2ft'],1,1,1,1,2,1,0
183175,176731,"['with', 'pishinges', 'with']",1,0,1,1,0,4,0
183182,176737,['mice'],1,0,1,1,0,2,0
183186,176738,['tightener'],0,2,0,1,2,0,0
183188,176740,['pump'],0,2,0,1,2,1,0
183193,176744,['portable'],1,0,1,1,0,2,0
183194,176745,"['head', '/w']",1,1,0,2,2,1,0
183196,176747,"['rain', 'drop', 'emitter']",0,0,0,1,2,0,0
183199,176749,['drawers'],1,0,1,1,0,2,0
183200,176750,['outlets'],1,0,2,1,0,3,0
183208,176756,"['curtain', 'ratator']",0,0,0,1,1,0,0
183209,176757,[],1,2,0,1,2,0,0
183210,176757,"['gallon', '49', '1/2']",1,1,2,1,2,4,0
183211,176758,[],1,1,0,1,1,0,0
183212,176759,['2x1/2'],1,0,0,1,0,1,0
183214,176760,['monaco'],1,1,0,1,2,0,0
183218,176763,['inch'],1,0,1,1,0,2,0
183219,176764,['machinehardwood'],1,0,1,1,1,1,0
183227,176769,['thw'],1,1,0,1,1,1,0
183229,176771,"['stone', 'look']",1,2,0,1,4,0,0
183231,176773,"['harbor', 'breeze', 'antique']",0,0,1,1,0,3,0
183232,176774,"['electrical', 'hand', 't']",0,0,0,1,1,1,0
183234,176775,"['25w', 'bulb']",0,2,0,1,2,1,0
183239,176779,['windows'],0,0,1,1,0,1,0
183242,176782,['pvc'],1,1,0,1,2,0,0
183243,176783,['cutte'],0,0,0,1,0,0,0
183245,176785,[],1,3,0,1,3,0,0
183246,176786,"['custom', '1500']",1,0,0,1,1,1,0
183248,176786,"['laticrete', '125']",1,0,0,1,0,2,0
183250,176788,['kit'],1,1,0,1,1,1,0
183257,176794,['alltyp'],0,0,2,1,0,2,0
183259,176795,['registers'],0,1,2,1,1,2,0
183262,176798,"['120', 'propane']",0,3,0,1,3,1,0
183263,176798,['stovetop'],1,1,0,1,2,0,0
183267,176800,[],1,2,0,1,2,0,0
183268,176801,['beveled'],1,0,1,1,0,2,0
183272,176802,[],1,1,0,1,1,0,0
183274,176802,['lasco'],1,0,0,1,1,0,0
183275,176802,"['linwood', '8', 'in.']",0,0,1,1,1,2,0
183278,176804,[],1,0,1,1,0,1,0
183280,176805,['trim'],0,0,1,1,0,1,0
183281,176806,[],1,2,0,1,2,0,0
183283,176807,['images'],0,2,0,1,2,0,0
183284,176807,['idea'],0,2,0,1,2,0,0
183285,176807,['seating'],1,1,1,1,1,2,0
183287,176807,['westminster'],1,1,0,1,2,0,0
183289,176809,"['jab', 'size', '6']",0,0,0,1,1,1,0
183292,176811,"['82', 'inches', 'length']",1,0,2,1,0,5,0
183293,176812,['quartz'],0,0,1,1,0,1,0
183294,176813,"['carpet', '10', 'feet']",1,0,0,1,1,2,0
183296,176814,['rug'],1,1,0,1,1,1,0
183303,176818,['case'],0,1,1,1,1,1,0
183304,176819,[],1,2,0,1,2,0,0
183306,176821,['3/4'],0,0,0,1,0,0,0
183308,176822,['light'],1,1,0,1,2,0,0
183309,176822,[],1,0,1,1,0,1,0
183310,176822,['grills'],0,0,3,1,0,3,0
183312,176824,"['cuv', 'e']",1,0,0,1,0,2,0
183314,176826,['navy'],0,1,3,1,1,3,0
183316,176827,['finished'],0,0,0,1,0,0,0
183317,176828,"['sterno', 'stove']",0,0,1,1,0,2,0
183320,176830,['kid'],0,2,0,1,2,0,0
183321,176831,"['shower', 'head', 'brushed']",0,1,2,1,3,2,0
183322,176832,"['storage', 'shed']",0,0,2,1,0,3,0
183327,176834,"['driveway', 'mesh']",0,1,0,1,2,0,0
183328,176835,"['2x6x10', 'pine']",1,1,0,1,2,1,0
183333,176838,['etch'],1,1,0,1,2,0,0
183334,176839,['female'],1,0,0,1,0,1,0
183335,176840,"['wire', 'bracket']",0,2,1,1,2,2,0
183336,176840,['magnetic'],1,1,0,1,1,1,0
183337,176841,"['haggerty', 'silver', 'smith', 'polish']",0,0,0,1,3,0,0
183338,176842,['paddle'],1,2,0,1,3,0,0
183340,176842,"['ranger', 'light', 'cover']",0,1,0,1,2,1,0
183341,176843,['comercial'],1,1,0,1,1,1,0
183342,176843,['cup'],1,1,0,1,2,0,0
183343,176844,['12v'],0,2,0,1,2,0,0
183349,176848,"['indoor', 'castiron']",1,1,0,1,2,1,0
183350,176849,['enchors'],0,0,1,1,0,1,0
183353,176851,['rollers'],0,2,0,1,2,0,0
183354,176852,['rule'],0,1,1,1,1,1,0
183355,176852,"['32nd', 'scale.']",0,2,0,2,2,0,0
183359,176856,[],1,1,1,1,1,1,0
183360,176857,"['back', 'door', 'glass']",0,1,0,1,3,0,0
183365,176862,"['cap', '5', 'gas', 'can']",0,2,1,1,2,4,0
183370,176863,['childproof'],0,2,0,1,2,0,0
183373,176864,['spa'],0,1,0,1,1,0,0
183374,176865,"['detergent', 'scent', 'beads']",0,0,0,1,2,0,0
