id,product_uid,query_root_in_attr,query_compound_in_attr,query_other_in_attr
217506,203214,0,0,3
217507,203215,0,0,0
217510,203218,0,0,1
217511,203219,1,1,3
217512,203220,0,0,0
217519,203226,1,1,1
217520,203227,1,1,0
217521,203228,1,1,2
217523,203229,1,1,0
217527,203233,0,0,0
217530,203235,0,0,1
217533,203237,1,0,2
217534,203238,0,0,0
217535,203239,0,0,2
217540,203242,0,0,0
217542,203244,0,1,0
217548,203248,0,0,0
217550,203250,1,0,0
217552,203252,0,1,3
217554,203254,1,0,0
217557,203257,1,0,1
217560,203260,1,1,1
217567,203266,1,1,0
217568,203267,1,0,1
217573,203272,1,3,1
217574,203273,0,0,0
217582,203280,0,0,0
217583,203281,0,2,0
217586,203284,0,1,0
217604,203298,0,2,0
217606,203300,1,0,2
217614,203308,0,0,1
217619,203311,0,0,2
217620,203312,1,3,1
217621,203313,1,1,0
217623,203315,1,0,2
217630,203321,1,0,0
217637,203325,1,1,2
217640,203327,1,1,1
217658,203344,1,1,0
217666,203350,1,1,0
217668,203352,1,2,0
217671,203355,0,0,0
217672,203356,0,0,0
217673,203357,0,0,0
217675,203359,0,3,0
217677,203361,0,1,2
217678,203362,0,0,0
217686,203370,0,1,2
217687,203371,0,0,2
217691,203375,1,0,2
217697,203380,1,1,0
217699,203382,1,1,0
217702,203385,0,2,0
217704,203387,1,1,1
217707,203390,1,1,1
217711,203394,0,0,0
217714,203396,0,1,0
217716,203398,1,1,1
217721,203402,0,0,1
217722,203403,1,0,1
217723,203404,1,1,1
217724,203405,1,1,0
217725,203406,1,0,1
217726,203407,1,1,1
217731,203410,1,2,0
217733,203412,1,1,0
217734,203413,1,1,1
217736,203414,0,1,1
217738,203415,0,0,0
217744,203419,0,0,1
217747,203422,0,0,0
217758,203430,1,1,0
217760,203432,1,0,0
217763,203433,0,0,2
217766,203436,0,2,1
217768,203437,0,1,0
217772,203441,1,1,2
217777,203445,1,0,0
217778,203446,1,1,0
217779,203447,0,0,0
217780,203448,0,1,3
217783,203451,0,0,1
217784,203452,0,0,0
217785,203453,0,1,2
217786,203454,1,0,3
217787,203455,1,0,1
217790,203457,0,0,2
217791,203458,1,1,0
217793,203460,0,0,0
217794,203461,1,1,0
217796,203462,0,1,0
217798,203464,0,0,1
217801,203466,1,0,0
217805,203469,1,1,0
217808,203472,0,2,0
217810,203474,0,0,0
217813,203475,1,1,0
217814,203476,1,4,0
217815,203477,0,1,1
217817,203479,0,0,0
217819,203480,1,3,1
217820,203481,0,1,1
217824,203485,0,2,0
217826,203487,0,0,1
217828,203489,0,0,1
217832,203492,1,0,2
217834,203494,1,1,1
217842,203500,0,1,3
217843,203501,0,0,3
217848,203505,1,0,2
217851,203508,1,0,3
217854,203511,0,0,0
217858,203515,0,0,0
217861,203518,1,1,1
217864,203521,0,0,0
217865,203522,1,0,1
217867,203524,1,1,0
217874,203529,1,1,0
217877,203532,1,1,0
217879,203534,1,2,0
217880,203535,0,0,0
217881,203536,0,0,0
217882,203537,1,0,3
217888,203541,1,0,1
217891,203543,1,1,4
217893,203545,1,0,2
217894,203546,0,0,2
217901,203552,0,0,2
217903,203554,1,2,0
217906,203557,1,0,1
217907,203558,1,0,1
217908,203559,1,0,0
217910,203561,0,0,0
217914,203564,1,0,0
217915,203565,0,1,2
217916,203566,0,0,1
217918,203568,0,0,0
217919,203569,0,0,0
217921,203571,0,0,0
217922,203572,1,0,2
217923,203573,0,1,1
217928,203578,1,2,1
217929,203579,0,0,1
217930,203580,0,2,0
217931,203581,1,2,0
217932,203582,1,1,0
217933,203583,1,2,0
217937,203586,0,0,0
217941,203589,1,1,3
217945,203593,0,0,0
217948,203596,1,0,3
217949,203597,0,0,1
217950,203598,1,0,0
217954,203602,1,2,1
217955,203603,1,3,1
217956,203604,1,2,0
217963,203610,0,1,0
217968,203615,0,0,2
217973,203620,1,2,0
217979,203625,1,1,1
217980,203626,0,1,2
217982,203627,0,2,0
217993,203635,0,3,0
217998,203640,1,2,0
218003,203645,1,2,1
218004,203646,0,0,0
218006,203648,1,0,1
218009,203651,0,0,2
218013,203654,0,0,0
218014,203655,1,0,1
218017,203657,1,1,1
218020,203660,0,0,1
218022,203662,0,1,1
218023,203663,0,3,1
218024,203664,1,0,0
218026,203665,1,1,1
218033,203670,0,0,0
218035,203672,1,1,1
218036,203673,0,1,0
218037,203674,0,1,1
218046,203682,1,1,0
218050,203684,0,0,3
218052,203685,1,0,0
218054,203686,1,1,0
218055,203687,0,2,0
218058,203690,1,1,0
218061,203693,1,0,0
218063,203695,0,0,0
218064,203696,1,1,0
218069,203700,1,1,3
218071,203702,1,0,1
218077,203707,0,0,0
218081,203710,0,2,0
218086,203715,1,0,1
218093,203719,0,0,0
218094,203720,0,0,0
218095,203721,1,1,1
218102,203726,1,0,0
218108,203731,1,1,0
218109,203732,1,0,3
218111,203734,1,0,1
218113,203736,1,0,1
218119,203741,0,0,1
218120,203742,0,0,0
218123,203745,1,1,3
218125,203746,1,0,2
218127,203748,1,2,1
218128,203749,1,2,0
218130,203750,1,0,0
218132,203752,1,0,1
218136,203755,1,1,0
218137,203756,1,0,0
218138,203757,0,1,0
218139,203758,0,0,0
218143,203761,1,0,2
218151,203768,0,0,2
218152,203769,0,0,0
218153,203770,1,2,1
218154,203771,1,0,0
218157,203773,0,1,0
218158,203774,1,1,1
218161,203777,1,0,1
218168,203782,0,0,1
218169,203783,0,1,1
218176,203788,0,0,0
218177,203789,1,2,0
218178,203790,1,1,3
218180,203792,0,0,1
218181,203793,1,0,0
218183,203795,0,1,1
218186,203797,0,0,2
218188,203798,0,1,2
218189,203799,0,0,0
218191,203801,1,0,1
218195,203805,1,0,0
218197,203807,0,0,3
218199,203809,0,1,1
218204,203814,0,1,2
218205,203815,0,1,1
218220,203829,0,0,0
218222,203830,1,2,2
218223,203831,0,0,0
218226,203832,0,0,0
218236,203841,0,0,0
218239,203844,0,0,0
218242,203846,0,0,0
218243,203847,1,0,2
218244,203848,1,0,4
218250,203854,0,0,1
218252,203856,1,0,2
218255,203859,1,0,1
218256,203860,1,2,0
218259,203863,1,0,1
218261,203865,1,0,1
218267,203869,0,0,0
218270,203872,0,0,1
218275,203876,0,0,0
218277,203878,1,1,0
218278,203879,0,0,1
218279,203880,1,2,0
218280,203881,1,2,1
218281,203882,0,0,2
218282,203883,1,0,3
218285,203886,1,0,1
218286,203887,0,0,0
218290,203890,0,0,5
218291,203891,1,0,0
218293,203893,1,0,0
218297,203897,0,3,5
218298,203898,0,0,0
218299,203899,1,0,1
218301,203901,1,1,2
218303,203903,0,0,2
218304,203904,0,0,0
218305,203905,0,0,0
218307,203907,0,0,2
218309,203909,0,0,1
218310,203910,1,1,0
218319,203916,0,0,1
218323,203919,0,1,0
218327,203922,0,0,2
218329,203924,0,0,0
218337,203931,1,0,2
218339,203932,1,0,1
218340,203933,0,1,2
218345,203935,0,1,0
218348,203938,1,0,1
218351,203941,0,0,0
218356,203946,1,0,0
218357,203947,1,0,1
218358,203948,0,1,0
218363,203951,0,0,2
218372,203957,1,0,3
218374,203959,1,0,0
218375,203960,0,1,1
218376,203961,1,1,3
218382,203967,1,0,3
218384,203969,1,1,0
218385,203970,1,1,3
218392,203976,1,1,4
218393,203977,0,0,0
218396,203980,0,0,1
218401,203985,1,1,0
218402,203986,1,3,2
218404,203988,1,2,2
218405,203989,1,0,0
218408,203991,1,0,1
218415,203996,0,0,1
218421,204002,1,1,0
218423,204004,1,1,1
218424,204005,0,1,0
218427,204006,0,0,0
218431,204010,0,1,0
218433,204012,1,2,0
218435,204014,1,1,0
218436,204015,0,0,0
218437,204016,0,0,6
218440,204018,0,0,0
218441,204019,1,1,0
218449,204025,1,0,2
218450,204026,1,0,1
218451,204027,0,2,0
218456,204030,0,0,0
218460,204032,1,0,0
218461,204033,0,0,1
218463,204035,1,1,1
218464,204036,0,2,0
218467,204038,1,1,0
218471,204040,1,0,1
218474,204042,1,0,1
218475,204043,0,0,0
218476,204044,1,0,0
218479,204046,0,2,0
218486,204053,0,0,3
218493,204059,1,2,1
218494,204060,1,1,0
218495,204061,0,0,0
218497,204063,0,0,0
218498,204064,0,0,0
218500,204066,0,1,0
218502,204068,1,0,1
218508,204070,0,0,0
218510,204072,1,0,1
218511,204073,1,1,0
218513,204075,0,2,0
218514,204076,0,0,1
218519,204079,1,0,1
218521,204081,1,0,1
218527,204086,0,0,1
218536,204090,0,0,1
218538,204092,0,0,1
218540,204094,0,0,0
218544,204098,0,3,1
218548,204102,1,0,1
218550,204104,1,1,1
218553,204107,0,0,3
218557,204111,0,0,2
218559,204112,1,0,1
218560,204113,0,0,2
218561,204114,0,0,2
218565,204118,1,0,0
218566,204119,0,0,0
218571,204123,1,1,0
218572,204124,1,0,2
218573,204125,0,0,1
218578,204130,1,1,0
218580,204132,1,1,0
218583,204135,0,1,0
218588,204139,1,1,1
218592,204143,0,0,0
218595,204146,1,2,0
218597,204148,0,0,0
218599,204150,0,0,1
218606,204155,1,0,2
218609,204158,1,2,0
218610,204159,1,0,2
218618,204166,1,2,0
218625,204173,0,0,0
218626,204174,0,1,2
218627,204175,1,0,0
218628,204176,1,1,0
218631,204178,0,2,0
218637,204183,0,0,0
218640,204186,1,0,1
218641,204187,1,0,2
218643,204189,1,0,3
218644,204190,1,1,1
218645,204191,0,1,0
218648,204193,0,1,0
218649,204194,1,0,1
218655,204200,0,0,0
218656,204201,1,0,0
218660,204202,1,2,2
218664,204205,1,2,0
218665,204206,0,0,0
218667,204208,0,1,0
218669,204210,0,1,1
218670,204211,1,0,0
218671,204212,1,0,0
218672,204213,0,0,1
218675,204216,1,0,4
218676,204217,0,0,1
218678,204219,1,2,0
218681,204221,1,1,0
218686,204226,1,2,0
218689,204229,1,1,2
218690,204230,1,0,0
218691,204231,0,1,0
218696,204236,0,0,2
218697,204237,1,1,0
218699,204239,0,0,1
218702,204242,1,0,0
218704,204244,1,2,1
218708,204248,0,0,0
218713,204251,1,1,0
218714,204252,0,1,0
218716,204254,1,3,1
218721,204259,0,2,0
218722,204260,1,0,1
218725,204263,0,2,2
218733,204269,0,0,1
218734,204270,0,0,1
218737,204273,0,2,0
218738,204274,0,1,0
218740,204276,1,1,0
218741,204277,0,3,0
218747,204283,0,2,1
218748,204284,0,0,1
218754,204289,0,2,0
218755,204290,1,3,1
218756,204291,0,1,2
218757,204292,0,0,1
218761,204296,0,0,0
218762,204297,0,2,1
218768,204303,1,1,0
218769,204304,0,1,1
218773,204306,0,0,1
218774,204306,1,0,0
218775,204307,0,0,3
218778,204310,1,0,1
218779,204311,1,1,1
218781,204312,1,1,1
218782,204313,0,2,1
218783,204314,0,1,0
218784,204315,0,1,0
218785,204316,0,0,1
218789,204320,1,2,0
218791,204322,1,1,0
218797,204327,0,0,0
218799,204329,1,0,0
218800,204330,1,1,0
218801,204331,0,1,1
218811,204340,0,1,0
218815,204344,1,1,0
218818,204346,0,0,0
218819,204347,0,0,0
218826,204354,0,1,1
218827,204355,1,1,2
218830,204357,1,1,0
218834,204361,1,1,0
218836,204363,0,1,0
218837,204364,1,0,2
218844,204370,1,1,0
218852,204378,1,0,0
218855,204381,0,1,0
218859,204385,0,0,0
218860,204386,0,0,0
218861,204387,0,0,1
218864,204390,0,2,1
218866,204392,1,1,0
218869,204395,1,0,0
218871,204397,1,0,1
218874,204399,0,1,0
218875,204400,0,0,2
218876,204401,0,0,0
218879,204403,0,1,1
218880,204404,0,0,0
218881,204405,1,1,3
218883,204407,0,0,0
218887,204411,0,1,2
218894,204418,1,1,0
218895,204419,1,1,1
218897,204421,1,0,0
218899,204422,0,1,0
218904,204426,0,1,0
218907,204428,0,0,2
218908,204429,1,1,0
218909,204430,1,0,1
218910,204431,1,0,0
218911,204432,0,2,0
218912,204433,0,0,1
218917,204438,0,1,1
218918,204439,0,0,0
218919,204440,0,0,1
218923,204442,1,1,0
218929,204447,0,0,0
218931,204449,0,1,0
218938,204453,0,0,0
218939,204454,1,1,0
218943,204458,0,1,0
218949,204464,0,1,1
218951,204466,0,1,0
218954,204469,1,0,0
218958,204471,0,1,0
218969,204481,1,1,0
218971,204482,1,1,0
218977,204488,0,0,1
218983,204494,0,0,0
218987,204498,0,1,1
218989,204500,0,2,1
218995,204504,0,0,1
218997,204506,0,0,2
219006,204513,0,0,0
219013,204520,0,0,1
219018,204524,0,1,1
219019,204525,0,2,1
219021,204526,0,0,0
219025,204529,0,0,0
219027,204531,1,1,1
219029,204532,0,0,2
219030,204533,0,1,0
219034,204537,0,0,0
219035,204538,0,0,0
219036,204539,0,2,0
219039,204540,0,0,1
219041,204542,1,0,1
219048,204549,1,2,1
219049,204550,0,0,3
219052,204553,0,0,0
219056,204557,1,0,1
219057,204558,0,1,0
219058,204559,1,1,0
219062,204563,1,0,1
219064,204565,1,0,0
219065,204566,0,0,0
219066,204567,1,0,2
219067,204568,0,0,1
219069,204570,0,0,0
219070,204571,0,1,0
219072,204573,1,1,0
219074,204575,1,0,0
219080,204580,2,0,1
219083,204583,0,0,0
219087,204585,0,0,0
219088,204586,1,1,0
219089,204587,0,0,1
219094,204591,0,0,0
219099,204595,0,1,0
219102,204598,0,0,1
219103,204599,0,0,0
219104,204600,0,2,0
219108,204603,1,1,1
219110,204605,1,1,0
219120,204611,1,0,0
219128,204619,0,1,0
219129,204620,0,0,0
219131,204622,1,0,0
219132,204623,1,0,0
219134,204625,0,0,0
219138,204628,0,1,1
219140,204630,1,1,0
219148,204637,0,1,1
219149,204638,0,0,0
219154,204643,0,1,1
219157,204645,1,1,1
219158,204646,0,0,0
219162,204650,1,1,2
219163,204651,1,0,1
219166,204654,1,0,1
219167,204655,0,0,1
219170,204658,1,1,2
219172,204660,1,2,0
219175,204663,1,2,0
219176,204664,0,1,0
219184,204672,0,0,0
219188,204676,0,0,1
219193,204681,0,2,0
219195,204682,0,1,0
219199,204686,0,0,1
219200,204687,0,2,2
219212,204698,0,0,3
219214,204700,0,0,1
219216,204702,0,2,3
219218,204703,1,1,0
219220,204704,1,0,0
219222,204706,1,1,0
219224,204708,1,0,0
219226,204709,0,0,0
219228,204710,1,1,0
219231,204712,1,0,2
219232,204713,1,0,1
219235,204715,0,0,0
219239,204718,0,2,0
219242,204720,1,0,1
219243,204721,1,1,0
219244,204722,0,1,0
219250,204728,0,0,3
219251,204729,0,0,3
219253,204731,0,0,0
219255,204733,0,0,1
219258,204735,0,0,0
219259,204736,0,0,0
219260,204737,1,0,1
219261,204738,1,0,0
219262,204739,1,0,4
219265,204742,0,2,0
219269,204745,1,0,0
219276,204749,0,0,0
219277,204750,1,0,2
219279,204752,0,0,0
219280,204753,0,0,1
219281,204754,1,2,2
219284,204756,1,1,1
219286,204758,1,2,0
219287,204759,0,0,0
219288,204760,1,0,1
219290,204761,1,1,5
219293,204763,0,2,0
219296,204765,0,0,1
219297,204766,1,1,0
219298,204767,1,2,2
219302,204771,1,1,1
219303,204772,0,0,1
219305,204774,0,2,0
219306,204775,0,0,0
219309,204778,0,0,1
219311,204780,1,0,1
219312,204781,0,0,1
219313,204782,0,1,0
219318,204787,1,1,1
219321,204790,0,0,0
219328,204794,1,2,1
219333,204799,1,1,0
219336,204802,1,1,1
219343,204808,0,0,1
219344,204809,1,1,0
219345,204810,0,0,2
219347,204812,1,1,0
219350,204815,1,0,0
219351,204816,1,1,0
219352,204817,1,0,1
219354,204819,0,0,1
219356,204821,1,2,0
219362,204826,0,1,0
219367,204829,0,0,0
219377,204838,0,2,0
219378,204839,1,0,1
219386,204845,0,1,2
219394,204851,1,1,4
219397,204854,1,2,0
219398,204855,1,0,1
219399,204856,1,1,1
219400,204857,0,0,0
219402,204859,0,0,0
219403,204860,0,3,0
219410,204866,0,1,1
219411,204867,0,0,0
219412,204868,0,0,1
219416,204871,0,1,1
219428,204880,0,0,1
219429,204881,1,0,1
219430,204882,0,1,1
219431,204883,0,0,3
219433,204884,1,0,0
219438,204888,0,1,0
219441,204890,1,1,1
219443,204892,0,0,0
219447,204896,0,0,0
219451,204900,0,0,1
219452,204901,1,0,0
219453,204902,0,0,2
219463,204908,0,0,3
219464,204909,0,3,0
219465,204910,0,0,0
219466,204911,1,0,2
219469,204914,0,1,1
219471,204915,1,2,1
219472,204916,0,0,1
219476,204919,0,0,0
219482,204924,1,1,1
219483,204925,0,0,0
219484,204926,1,0,1
219487,204929,0,0,0
219491,204933,0,0,1
219492,204934,0,0,0
219497,204939,0,0,0
219498,204940,0,1,1
219501,204943,1,1,0
219502,204944,1,2,0
219506,204948,1,3,0
219507,204949,0,0,0
219508,204950,0,1,0
219511,204953,0,0,0
219512,204954,1,0,2
219513,204955,1,3,0
219514,204956,1,1,0
219518,204959,0,1,2
219523,204961,1,0,1
219524,204962,1,0,1
219525,204963,1,1,1
219528,204966,1,0,0
219530,204968,0,1,3
219532,204970,0,0,0
219533,204971,0,0,1
219534,204972,0,0,1
219538,204975,1,1,2
219541,204978,0,1,2
219542,204979,1,1,0
219543,204980,0,1,0
219551,204987,0,1,0
219553,204989,0,0,0
219556,204992,1,1,1
219557,204993,0,0,1
219558,204994,1,0,0
219561,204997,1,0,1
219564,205000,0,4,0
219565,205001,0,0,0
219568,205003,0,0,0
219569,205004,1,2,0
219570,205005,1,0,1
219572,205007,0,1,1
219574,205008,0,1,0
219577,205011,1,2,0
219581,205014,0,1,0
219583,205015,0,0,0
219588,205018,1,1,1
219591,205021,0,0,0
219592,205022,1,1,0
219593,205023,0,0,0
219596,205025,1,0,1
219598,205027,1,0,2
219600,205029,0,1,4
219603,205032,1,0,2
219607,205036,1,1,0
219609,205038,1,1,0
219614,205042,0,0,0
219617,205044,1,2,0
219619,205046,0,1,2
219621,205048,1,0,1
219625,205052,1,1,0
219632,205059,1,1,0
219635,205062,0,0,1
219636,205063,0,1,1
219637,205064,0,0,0
219638,205065,0,0,2
219642,205067,0,1,0
219651,205076,0,0,0
219652,205077,1,1,3
219653,205078,0,0,0
219654,205078,0,1,0
219658,205080,0,0,0
219662,205083,1,0,0
219663,205084,0,0,0
219664,205085,0,0,0
219665,205086,1,1,1
219668,205088,1,0,2
219669,205089,1,2,0
219673,205093,0,1,0
219674,205094,1,0,2
219675,205095,0,1,1
219676,205096,1,2,0
219679,205098,0,0,2
219680,205099,1,0,1
219689,205106,1,1,0
219697,205113,0,0,0
219698,205114,0,0,1
219701,205117,0,1,0
219709,205123,1,0,0
219710,205124,0,2,0
219714,205128,1,1,2
219717,205131,0,1,3
219718,205132,0,0,0
219721,205135,0,0,0
219726,205138,1,0,1
219729,205139,0,0,2
219731,205141,0,2,0
219737,205146,0,0,0
219738,205147,0,3,0
219739,205148,0,0,0
219740,205149,1,0,1
219742,205151,0,0,0
219743,205152,0,0,0
219745,205154,1,0,1
219749,205158,0,1,0
219750,205159,0,1,1
219752,205160,0,0,0
219754,205162,1,0,1
219764,205171,0,1,1
219765,205172,0,2,0
219769,205175,0,2,2
219770,205176,0,1,0
219771,205177,0,1,1
219773,205179,1,2,3
219774,205180,1,1,2
219781,205187,1,0,1
219782,205188,0,0,1
219783,205189,1,2,0
219789,205194,0,0,2
219793,205198,1,0,1
219796,205200,0,0,0
219799,205203,0,2,0
219800,205203,1,0,0
219804,205206,0,0,0
219805,205207,1,2,0
219807,205209,1,1,1
219815,205215,0,1,0
219816,205216,1,1,1
219821,205218,1,0,0
219823,205220,1,3,0
219830,205226,1,0,0
219831,205227,1,1,0
219833,205229,1,2,0
219835,205231,1,1,0
219836,205232,1,2,0
219839,205235,0,1,1
219840,205236,0,1,0
219843,205239,0,0,0
219845,205241,1,0,1
219846,205242,0,0,0
219857,205251,0,0,0
219859,205253,1,0,3
219865,205259,0,0,0
219868,205262,0,1,0
219869,205263,1,0,0
219870,205264,1,0,0
219873,205267,1,0,0
219876,205270,1,0,1
219880,205274,0,0,1
219883,205276,1,1,2
219886,205279,0,0,0
219890,205282,0,0,4
219892,205284,1,1,0
219894,205286,0,0,0
219895,205287,0,0,0
219896,205288,1,2,0
219898,205290,1,0,1
219899,205291,0,0,2
219905,205297,1,2,0
219906,205298,1,0,1
219909,205300,1,1,0
219911,205302,0,2,0
219913,205304,0,0,2
219914,205305,1,1,1
219919,205307,1,0,0
219922,205310,0,0,0
219923,205311,1,0,1
219926,205314,0,0,0
219927,205315,1,0,1
219929,205317,1,0,0
219930,205318,1,0,0
219933,205319,1,0,0
219938,205323,0,0,1
219948,205330,0,1,1
219949,205331,1,3,0
219953,205335,1,0,3
219960,205340,1,0,1
219963,205343,0,0,2
219964,205344,1,0,3
219967,205347,1,0,1
219970,205349,0,1,0
219972,205351,0,2,1
219973,205352,0,0,5
219976,205355,0,1,1
219980,205357,1,1,0
219981,205358,1,3,1
219983,205359,0,1,2
219984,205360,0,0,0
219990,205365,1,0,1
219999,205374,1,0,0
220001,205375,0,0,0
220007,205380,0,2,1
220011,205384,1,0,1
220012,205385,0,1,1
220018,205389,0,1,1
220019,205390,1,0,0
220020,205391,0,0,0
220021,205392,1,0,0
220022,205393,0,2,0
220026,205397,1,0,3
220028,205399,0,0,0
220033,205402,0,0,0
220037,205405,1,2,0
220039,205406,0,0,0
220042,205409,1,0,2
220051,205417,1,2,1
220052,205418,1,0,2
220054,205419,1,1,1
220055,205420,0,0,2
220056,205421,0,3,2
220058,205423,1,1,1
220061,205425,1,1,2
220062,205426,0,1,0
220065,205428,1,0,1
220071,205433,0,0,0
220079,205439,1,2,0
220086,205446,1,0,1
220090,205448,0,0,2
220091,205449,0,0,0
220093,205451,1,3,0
220095,205453,0,0,0
220099,205457,1,0,0
220100,205458,0,0,0
220104,205462,0,0,1
220111,205468,0,0,0
220116,205473,0,1,0
220117,205474,0,1,1
220119,205475,0,1,0
220121,205477,1,1,0
220123,205479,0,0,0
220126,205482,1,0,0
220127,205483,0,2,0
220139,205490,0,0,2
220141,205492,0,0,0
220143,205494,0,0,0
220144,205495,0,1,1
220148,205499,0,0,0
220154,205504,1,2,1
220155,205505,0,1,0
220164,205513,1,1,1
220165,205514,0,1,1
220168,205517,1,0,0
220169,205518,1,1,1
220171,205520,0,0,1
220180,205527,0,1,1
220181,205528,1,1,3
220182,205529,0,0,2
220183,205530,1,1,0
220184,205531,0,2,0
220190,205537,0,1,2
220195,205542,1,1,2
220196,205543,1,0,1
220199,205546,1,0,1
220200,205547,0,0,1
220201,205548,0,0,1
220202,205549,0,0,1
220206,205553,1,0,2
220213,205560,0,1,0
220215,205562,1,1,0
220217,205564,1,0,2
220218,205565,1,0,1
220222,205568,1,1,0
220223,205569,0,1,1
220225,205571,1,1,0
220227,205573,0,0,0
220229,205575,0,0,1
220231,205577,1,1,1
220234,205580,1,0,0
220238,205584,0,0,1
220241,205587,0,0,2
220243,205589,1,0,1
220244,205590,0,0,1
220250,205596,1,0,0
220251,205597,0,0,2
220254,205600,1,0,0
220255,205601,0,0,0
220258,205604,1,1,0
220259,205605,1,0,2
220262,205608,1,0,1
220264,205609,0,0,0
220265,205610,0,0,1
220267,205612,1,0,1
220270,205615,1,1,0
220273,205617,0,2,1
220279,205623,1,0,1
220280,205624,0,1,0
220281,205625,0,0,1
220282,205626,1,0,1
220288,205631,0,1,0
220292,205633,1,1,1
220294,205635,1,0,3
220297,205638,0,0,1
220298,205639,1,1,0
220307,205647,1,2,0
220310,205650,0,1,1
220314,205654,1,0,0
220316,205656,1,1,0
220318,205658,0,2,1
220327,205666,0,1,1
220330,205669,0,0,1
220331,205670,0,0,1
220333,205672,0,1,0
220335,205674,0,0,0
220338,205677,1,0,0
220344,205682,1,0,1
220348,205685,0,0,0
220352,205688,1,0,1
220353,205689,0,0,0
220356,205692,1,0,2
220357,205693,1,0,2
220358,205694,0,1,0
220359,205695,1,1,0
220361,205697,0,1,1
220362,205698,0,0,1
220366,205702,0,0,1
220367,205703,1,1,0
220368,205704,1,0,0
220369,205705,1,1,0
220370,205706,0,0,0
220371,205707,0,0,1
220375,205711,0,0,0
220377,205713,0,0,1
220382,205718,0,0,1
220384,205720,1,2,0
220385,205721,1,2,0
220396,205732,1,0,0
220399,205734,1,0,1
220400,205735,1,0,0
220404,205737,0,1,0
220406,205738,1,1,0
220407,205739,0,2,0
220410,205742,1,0,0
220412,205744,1,0,2
220417,205749,1,0,3
220418,205750,0,0,1
220420,205752,1,1,0
220424,205756,1,1,0
220426,205758,0,0,1
220431,205761,0,0,0
220432,205762,0,0,1
220438,205766,0,1,0
220439,205767,0,0,0
220441,205769,1,1,0
220443,205771,1,1,1
220444,205772,1,1,1
220446,205773,1,0,2
220453,205777,1,2,1
220456,205780,1,1,0
220460,205783,1,1,0
220461,205784,0,2,1
220469,205790,0,2,0
220472,205793,0,1,1
220473,205794,0,0,1
220476,205796,1,0,0
220477,205797,0,2,1
220480,205800,1,1,0
220481,205801,0,1,0
220482,205802,1,0,0
220483,205803,1,1,0
220484,205804,1,0,0
220485,205805,1,1,2
220487,205806,0,0,0
220493,205811,1,0,0
220495,205813,1,0,0
220496,205814,1,1,1
220500,205817,0,0,0
220502,205819,0,0,2
220503,205820,1,0,1
220504,205821,1,0,0
220507,205824,1,0,1
220508,205825,1,2,0
220509,205826,1,1,0
220511,205828,1,0,1
220512,205829,1,0,0
220517,205834,0,0,0
220523,205839,0,0,2
220524,205840,0,2,0
220529,205844,0,1,0
220535,205850,1,0,0
220537,205851,0,0,1
220538,205852,0,0,0
220539,205853,0,0,0
220545,205858,1,1,1
220548,205860,0,0,1
220551,205863,0,1,1
220555,205864,0,1,1
220557,205866,0,0,4
220558,205867,0,0,1
220560,205869,1,0,0
220562,205871,1,0,3
220564,205873,0,1,3
220568,205877,0,1,2
220574,205881,1,1,0
220575,205882,1,0,1
220577,205884,1,0,1
220578,205885,1,1,4
220580,205887,0,0,0
220587,205893,0,0,0
220588,205894,0,1,0
220592,205897,1,0,1
220593,205898,0,0,1
220594,205899,1,4,0
220599,205904,1,1,1
220600,205905,0,0,0
220602,205906,1,0,1
220605,205909,1,2,1
220607,205911,0,0,1
